"Steer","Gear","RPM","Speed","Distance","Min RPM","Max speed","Radius"
-0.212,1.000,8500.000,77.064,2000.217,2094.400,126.405,50.141
-0.212,2.000,8500.000,117.316,2573.440,5321.570,165.878,72.102
-0.212,3.000,8500.000,159.663,2605.249,4169.430,168.621,73.548
-0.212,4.000,8000.000,157.971,2605.249,4500.300,168.621,73.548
-0.211,1.000,8500.000,77.088,2000.435,2094.400,126.416,50.155
-0.211,2.000,8500.000,117.388,2574.798,5318.920,165.962,72.143
-0.211,3.000,8500.000,159.693,2607.003,4171.400,168.733,73.603
-0.211,4.000,8000.000,158.004,2607.003,4505.020,168.733,73.603
-0.210,1.000,8500.000,77.111,2000.789,2094.400,126.436,50.151
-0.210,2.000,8500.000,117.072,2576.126,5316.290,166.046,72.184
-0.210,3.000,8500.000,159.725,2608.730,4172.440,168.845,73.658
-0.210,4.000,8000.000,158.040,2608.730,4492.610,168.845,73.658
-0.209,1.000,8500.000,77.134,2001.017,2094.400,126.448,50.174
-0.209,2.000,8500.000,117.162,2577.516,5313.610,166.130,72.226
-0.209,3.000,8500.000,159.757,2610.522,4173.900,168.957,73.714
-0.209,4.000,8000.000,158.076,2610.522,4496.790,168.957,73.714
-0.208,1.000,8500.000,77.157,2001.234,2094.400,126.462,50.189
-0.208,2.000,8500.000,117.231,2578.881,5310.910,166.215,72.268
-0.208,3.000,8500.000,159.785,2612.287,4176.850,169.070,73.769
-0.208,4.000,8000.000,158.107,2612.287,4501.390,169.070,73.769
-0.207,1.000,8500.000,77.181,2001.534,2094.400,126.475,50.202
-0.207,2.000,8500.000,117.305,2580.253,5308.170,166.299,72.309
-0.207,3.000,8500.000,159.813,2614.062,4179.040,169.183,73.829
-0.207,4.000,8000.000,158.139,2614.062,4504.970,169.183,73.829
-0.206,1.000,8500.000,77.204,2001.794,2094.400,126.489,50.216
-0.206,2.000,8500.000,117.375,2581.626,5305.440,166.384,72.351
-0.206,3.000,8500.000,159.840,2615.837,4181.640,169.296,73.889
-0.206,4.000,8000.000,158.170,2615.837,4508.420,169.296,73.889
-0.205,1.000,8500.000,77.227,2002.005,2094.400,126.503,50.230
-0.205,2.000,8500.000,117.445,2582.999,5300.720,166.469,72.393
-0.205,3.000,8500.000,159.867,2617.592,4184.070,169.409,74.055
-0.205,4.000,8000.000,158.199,2617.592,4512.950,169.409,74.055
-0.204,1.000,8500.000,77.250,2002.235,2094.400,126.513,50.242
-0.204,2.000,8500.000,117.524,2584.392,5297.380,166.555,72.436
-0.204,3.000,8500.000,159.895,2619.386,4185.210,169.523,73.967
-0.204,4.000,8000.000,158.230,2619.386,4516.700,169.523,73.967
-0.203,1.000,8000.000,73.418,2002.484,2094.400,126.523,50.254
-0.203,2.000,8500.000,117.147,2585.981,5294.600,166.640,72.478
-0.203,3.000,8500.000,159.850,2621.395,3979.630,169.637,74.035
-0.203,4.000,8000.000,158.192,2621.395,4509.050,169.637,74.035
-0.202,1.000,8000.000,73.439,2002.627,2094.400,126.529,50.262
-0.202,2.000,8500.000,117.215,2587.368,5291.810,166.727,72.521
-0.202,3.000,8500.000,159.875,2623.187,3980.600,169.751,74.092
-0.202,4.000,8000.000,158.221,2623.187,4513.700,169.751,74.092
-0.201,1.000,8000.000,73.461,2003.534,2094.400,126.595,50.315
-0.201,2.000,8500.000,117.283,2588.757,5287.100,166.813,72.564
-0.201,3.000,8500.000,159.900,2624.970,3980.670,169.866,74.149
-0.201,4.000,8000.000,158.249,2624.970,4517.060,169.866,74.149
-0.200,1.000,8000.000,73.483,2003.746,2094.400,126.601,50.318
-0.200,2.000,8500.000,117.364,2590.170,5290.820,166.899,72.608
-0.200,3.000,8500.000,159.926,2626.790,3980.000,169.981,74.207
-0.200,4.000,8000.000,158.279,2626.790,4522.170,169.981,74.207
-0.199,1.000,8000.000,73.504,2003.973,2094.400,126.613,50.332
-0.199,2.000,8500.000,117.433,2591.568,5288.060,166.986,72.651
-0.199,3.000,8500.000,159.950,2628.594,3980.360,170.096,74.264
-0.199,4.000,8000.000,158.306,2628.594,4525.590,170.096,74.264
-0.198,1.000,8000.000,73.526,2004.196,2094.400,126.624,50.345
-0.198,2.000,8500.000,117.501,2592.972,5285.320,167.073,72.695
-0.198,3.000,8500.000,159.973,2630.404,3980.820,170.211,74.320
-0.198,4.000,8000.000,158.333,2630.404,4529.020,170.211,74.320
-0.197,1.000,8000.000,73.548,2004.430,2094.400,126.636,50.344
-0.197,2.000,8500.000,117.196,2594.364,5282.540,167.161,72.739
-0.197,3.000,8500.000,160.003,2632.210,3981.430,170.327,74.377
-0.197,4.000,8000.000,158.368,2632.210,4517.040,170.327,74.377
-0.196,1.000,8000.000,73.569,2004.701,2094.400,126.650,50.370
-0.196,2.000,8500.000,117.276,2595.793,5277.870,167.248,72.784
-0.196,3.000,8500.000,160.028,2634.048,3982.030,170.443,74.434
-0.196,4.000,8000.000,158.397,2634.048,4522.120,170.443,74.434
-0.195,1.000,8000.000,73.590,2004.982,2094.400,126.666,50.387
-0.195,2.000,8500.000,117.342,2597.114,5275.030,167.282,72.848
-0.195,3.000,8500.000,160.050,2635.871,3984.650,170.560,74.492
-0.195,4.000,8000.000,158.422,2635.871,4525.500,170.560,74.492
-0.194,1.000,8000.000,73.612,2005.190,2094.400,126.677,50.402
-0.194,2.000,8500.000,117.410,2597.204,5272.250,167.279,72.798
-0.194,3.000,8500.000,160.071,2637.700,3984.640,170.677,74.550
-0.194,4.000,8000.000,158.448,2637.700,4528.900,170.677,74.550
-0.193,1.000,8000.000,73.633,2005.547,2094.400,126.697,50.422
-0.193,2.000,8500.000,117.488,2597.802,5269.380,167.305,72.811
-0.193,3.000,8500.000,160.095,2639.551,3985.220,170.794,74.607
-0.193,4.000,8000.000,158.475,2639.551,4533.960,170.794,74.607
-0.192,1.000,8000.000,73.654,2005.790,2094.400,126.711,50.438
-0.192,2.000,8500.000,117.552,2598.446,5266.580,167.339,72.822
-0.192,3.000,8500.000,160.115,2641.370,3986.150,170.911,74.665
-0.192,4.000,8000.000,158.499,2641.370,4538.050,170.911,74.665
-0.191,1.000,8000.000,73.676,2006.011,2094.400,126.721,50.452
-0.191,2.000,8500.000,117.620,2599.120,5263.220,167.361,72.856
-0.191,3.000,8500.000,160.135,2643.215,3987.080,171.029,74.723
-0.191,4.000,8000.000,158.524,2643.215,4541.510,171.029,74.723
-0.190,1.000,8000.000,73.697,2006.441,2094.400,126.748,50.475
-0.190,2.000,8500.000,117.697,2599.825,5264.270,167.389,72.861
-0.190,3.000,8500.000,160.157,2645.081,3988.740,171.147,74.781
-0.190,4.000,8000.000,158.550,2645.081,4545.320,171.147,74.781
-0.189,1.000,8000.000,73.718,2006.662,2094.400,126.759,50.492
-0.189,2.000,8500.000,117.385,2600.517,5261.520,167.432,72.887
-0.189,3.000,8500.000,160.184,2646.919,3989.780,171.266,74.840
-0.189,4.000,8000.000,158.580,2646.919,4532.980,171.266,74.840
-0.188,1.000,8000.000,73.739,2006.904,2094.400,126.773,50.511
-0.188,2.000,8500.000,117.448,2601.206,5259.300,167.471,72.908
-0.188,3.000,8500.000,160.202,2648.773,3990.930,171.384,74.899
-0.188,4.000,8000.000,158.602,2648.773,4537.450,171.384,74.899
-0.187,1.000,8000.000,73.760,2007.219,2094.400,126.791,50.500
-0.187,2.000,8500.000,117.510,2601.905,5254.750,167.509,72.908
-0.187,3.000,8500.000,160.306,2650.627,3992.110,171.503,74.958
-0.187,4.000,8000.000,158.709,2650.627,4541.860,171.503,74.958
-0.186,1.000,8000.000,73.781,2007.456,2094.400,126.808,50.545
-0.186,2.000,8500.000,117.584,2602.606,5251.990,167.530,72.923
-0.186,3.000,8500.000,160.324,2652.499,3992.410,171.622,75.017
-0.186,4.000,8000.000,158.730,2652.499,4542.950,171.622,75.017
-0.185,1.000,8000.000,73.801,2007.744,2094.400,126.820,50.561
-0.185,2.000,8500.000,117.650,2603.332,5249.180,167.570,72.955
-0.185,3.000,8500.000,160.341,2654.373,3994.390,171.742,75.077
-0.185,4.000,8000.000,158.753,2654.373,4547.170,171.742,75.077
-0.184,1.000,8000.000,73.822,2007.962,2094.400,126.831,50.578
-0.184,2.000,8500.000,117.715,2604.023,5246.400,167.589,74.349
-0.184,3.000,8500.000,160.359,2656.237,3994.820,171.863,75.137
-0.184,4.000,8000.000,158.774,2656.237,4551.770,171.863,75.137
-0.183,1.000,8000.000,73.843,2008.208,2094.400,126.843,50.595
-0.183,2.000,8500.000,117.789,2604.753,5244.540,167.625,72.919
-0.183,3.000,8500.000,160.377,2658.136,3994.900,171.983,75.198
-0.183,4.000,8000.000,158.797,2658.136,4555.460,171.983,75.198
-0.182,1.000,8000.000,73.856,2008.404,2094.400,126.862,50.616
-0.182,2.000,8500.000,117.850,2605.449,5240.960,167.662,72.949
-0.182,3.000,8500.000,160.392,2660.013,3994.410,172.104,75.258
-0.182,4.000,8000.000,158.817,2660.013,4558.640,172.104,75.258
-0.181,1.000,8000.000,73.877,2009.158,2094.400,126.902,50.650
-0.181,2.000,8500.000,117.914,2606.150,5238.200,167.697,72.978
-0.181,3.000,8500.000,160.408,2661.906,3995.240,172.225,75.319
-0.181,4.000,8000.000,158.837,2661.906,4561.940,172.225,75.319
-0.180,1.000,8000.000,73.897,2009.368,2094.400,126.914,50.670
-0.180,2.000,8500.000,117.594,2606.868,5238.150,167.738,73.003
-0.180,3.000,8500.000,160.431,2663.792,3995.900,172.347,75.383
-0.180,4.000,8000.000,158.864,2663.792,4549.260,172.347,75.383
-0.179,1.000,8000.000,73.918,2009.589,2094.400,126.926,50.693
-0.179,2.000,8500.000,117.666,2607.597,5235.930,167.774,73.015
-0.179,3.000,8500.000,160.447,2665.710,3996.280,172.469,75.457
-0.179,4.000,8000.000,158.885,2665.710,4553.730,172.469,75.457
-0.178,1.000,8000.000,73.938,2009.843,2094.400,126.944,50.705
-0.178,2.000,8500.000,117.730,2608.320,5233.240,167.826,73.057
-0.178,3.000,8500.000,160.460,2667.587,3996.550,172.591,75.449
-0.178,4.000,8000.000,158.901,2667.587,4558.610,172.591,75.449
-0.177,1.000,8000.000,73.958,2010.093,2094.400,126.953,50.722
-0.177,2.000,8500.000,117.793,2609.033,5229.360,167.867,73.085
-0.177,3.000,8500.000,160.473,2669.502,3997.030,172.714,75.542
-0.177,4.000,8000.000,158.919,2669.502,4561.470,172.714,75.542
-0.176,1.000,8000.000,73.979,2010.394,2094.400,126.972,50.746
-0.176,2.000,8500.000,117.851,2609.736,5226.670,167.899,73.098
-0.176,3.000,8500.000,160.581,2671.421,3998.440,172.837,75.611
-0.176,4.000,8000.000,159.029,2671.421,4565.770,172.837,75.611
-0.175,1.000,8000.000,73.999,2010.641,2094.400,126.985,50.766
-0.175,2.000,8500.000,117.917,2610.453,5223.980,167.935,73.121
-0.175,3.000,8500.000,160.595,2673.355,3999.370,172.960,75.673
-0.175,4.000,8000.000,159.048,2673.355,4569.190,172.960,75.673
-0.174,1.000,8000.000,74.019,2011.019,2094.400,127.009,50.792
-0.174,2.000,8500.000,117.983,2611.173,5221.310,167.970,73.141
-0.174,3.000,8500.000,160.608,2675.293,4000.080,173.085,75.737
-0.174,4.000,8000.000,159.066,2675.293,4572.570,173.085,75.737
-0.173,1.000,8000.000,74.039,2011.255,2094.400,127.021,50.813
-0.173,2.000,8500.000,118.046,2611.885,5219.490,168.005,73.162
-0.173,3.000,8500.000,160.620,2677.232,4001.240,173.209,75.800
-0.173,4.000,8000.000,159.082,2677.232,4575.830,173.209,75.800
-0.172,1.000,8500.000,77.998,2011.554,2094.400,127.040,50.836
-0.172,2.000,8500.000,117.775,2612.371,5216.750,168.042,73.183
-0.172,3.000,8500.000,160.646,2678.921,4223.090,173.334,75.862
-0.172,4.000,8000.000,159.113,2678.921,4561.950,173.334,75.862
-0.171,1.000,8000.000,74.079,2011.821,2094.400,127.054,50.854
-0.171,2.000,8500.000,118.173,2613.321,5215.140,168.077,73.204
-0.171,3.000,8500.000,160.642,2681.119,4003.130,173.459,75.926
-0.171,4.000,8000.000,159.114,2681.119,4583.680,173.459,75.926
-0.170,1.000,8500.000,78.045,2012.054,2094.400,127.065,50.875
-0.170,2.000,8500.000,117.926,2613.830,5212.420,168.114,73.225
-0.170,3.000,8500.000,160.673,2682.850,4225.440,173.585,75.989
-0.170,4.000,8000.000,159.149,2682.850,4569.190,173.585,75.989
-0.169,1.000,8500.000,78.069,2012.261,2094.400,127.076,50.896
-0.169,2.000,8500.000,117.997,2614.554,5208.180,168.149,73.247
-0.169,3.000,8500.000,160.684,2684.824,4225.070,173.711,76.052
-0.169,4.000,8000.000,159.166,2684.824,4572.610,173.711,76.052
-0.168,1.000,8500.000,78.093,2012.954,2094.400,127.120,50.937
-0.168,2.000,8500.000,118.070,2615.279,5205.620,168.188,73.269
-0.168,3.000,8500.000,160.798,2686.808,4225.780,173.837,76.115
-0.168,4.000,8000.000,159.281,2686.808,4577.290,173.837,76.115
-0.167,1.000,8500.000,78.117,2013.191,2094.400,127.134,50.961
-0.167,2.000,8500.000,118.150,2616.020,5205.640,168.224,73.292
-0.167,3.000,8500.000,160.812,2688.810,4226.720,173.965,76.179
-0.167,4.000,8000.000,159.299,2688.810,4581.050,173.965,76.179
-0.166,1.000,8500.000,78.140,2013.411,2094.400,127.147,50.982
-0.166,2.000,8500.000,117.797,2616.714,5202.550,168.261,73.314
-0.166,3.000,8500.000,160.827,2690.777,4226.920,174.092,76.244
-0.166,4.000,8000.000,159.320,2690.777,4568.710,174.092,76.244
-0.165,1.000,8500.000,78.164,2013.733,2094.400,127.164,51.034
-0.165,2.000,8500.000,117.867,2617.447,5195.760,168.300,73.338
-0.165,3.000,8500.000,160.838,2692.781,4227.260,174.220,76.308
-0.165,4.000,8000.000,159.335,2692.781,4572.130,174.220,76.308
-0.164,1.000,8500.000,78.188,2013.966,2094.400,127.177,51.030
-0.164,2.000,8500.000,117.937,2618.172,5193.320,168.337,73.362
-0.164,3.000,8500.000,160.847,2694.788,4228.160,174.348,76.372
-0.164,4.000,8000.000,159.350,2694.788,4575.550,174.348,76.372
-0.163,1.000,8500.000,78.212,2014.333,2094.400,127.199,51.059
-0.163,2.000,8500.000,118.012,2618.912,5195.170,168.376,73.387
-0.163,3.000,8500.000,160.857,2696.792,4228.570,174.477,76.438
-0.163,4.000,8000.000,159.365,2696.792,4580.330,174.477,76.438
-0.162,1.000,8500.000,78.236,2014.595,2094.400,127.216,51.086
-0.162,2.000,8500.000,118.083,2619.653,5192.800,168.416,73.412
-0.162,3.000,8500.000,160.869,2698.826,4230.030,174.607,76.503
-0.162,4.000,8000.000,159.382,2698.826,4584.950,174.607,76.503
-0.161,1.000,8500.000,78.259,2014.878,2094.400,127.229,51.111
-0.161,2.000,8500.000,118.154,2620.384,5190.440,168.455,73.437
-0.161,3.000,8500.000,160.985,2700.858,4230.530,174.736,76.569
-0.161,4.000,8000.000,159.500,2700.858,4588.680,174.736,76.569
-0.160,1.000,8500.000,78.283,2015.101,2094.400,127.243,51.138
-0.160,2.000,8500.000,118.215,2621.108,5188.870,168.495,73.463
-0.160,3.000,8500.000,160.991,2702.884,4231.050,174.867,76.636
-0.160,4.000,8000.000,159.511,2702.884,4591.790,174.867,76.636
-0.159,1.000,8500.000,78.307,2015.699,2094.400,127.282,51.169
-0.159,2.000,8500.000,118.290,2621.846,5187.520,168.534,73.492
-0.159,3.000,8500.000,160.999,2704.932,4231.630,174.997,76.705
-0.159,4.000,8000.000,159.524,2704.932,4595.320,174.997,76.705
-0.158,1.000,8500.000,78.331,2015.939,2094.400,127.293,51.200
-0.158,2.000,8500.000,118.377,2622.607,5185.180,168.573,73.524
-0.158,3.000,8500.000,161.011,2707.010,4232.450,175.129,76.778
-0.158,4.000,8000.000,159.541,2707.010,4600.170,175.129,76.778
-0.157,1.000,8500.000,78.354,2016.171,2094.400,127.307,51.227
-0.157,2.000,8500.000,118.000,2623.296,5182.880,168.612,73.570
-0.157,3.000,8500.000,161.019,2709.024,4233.680,175.261,76.899
-0.157,4.000,8000.000,159.555,2709.024,4586.470,175.261,76.899
-0.156,1.000,8500.000,78.378,2016.450,2094.400,127.323,51.255
-0.156,2.000,8500.000,118.069,2624.033,5181.710,168.653,75.261
-0.156,3.000,8500.000,161.139,2711.093,4234.420,175.393,76.876
-0.156,4.000,8000.000,159.676,2711.093,4589.850,175.393,76.876
-0.155,1.000,8500.000,78.402,2016.793,2094.400,127.343,51.289
-0.155,2.000,8500.000,118.142,2624.772,5177.180,168.692,73.552
-0.155,3.000,8500.000,161.146,2713.159,4235.190,175.526,76.953
-0.155,4.000,8000.000,159.688,2713.159,4593.360,175.526,76.953
-0.154,1.000,8500.000,78.425,2017.076,2094.400,127.359,51.305
-0.154,2.000,8500.000,118.216,2625.518,5175.100,168.731,73.588
-0.154,3.000,8500.000,161.151,2715.243,4236.050,175.660,77.025
-0.154,4.000,8000.000,159.699,2715.243,4598.000,175.660,77.025
-0.153,1.000,8500.000,78.449,2017.325,2094.400,127.373,51.343
-0.153,2.000,8500.000,118.287,2626.271,5172.600,168.773,73.619
-0.153,3.000,8500.000,161.156,2717.336,4237.120,175.793,77.095
-0.153,4.000,8000.000,159.709,2717.336,4601.450,175.793,77.095
-0.152,1.000,8500.000,78.473,2017.877,2094.400,127.409,51.386
-0.152,2.000,8500.000,118.360,2627.007,5170.670,168.810,73.649
-0.152,3.000,8500.000,161.161,2719.440,4238.250,175.928,77.164
-0.152,4.000,8000.000,159.720,2719.440,4604.870,175.928,77.164
-0.151,1.000,8500.000,78.497,2018.113,2094.400,127.420,51.415
-0.151,2.000,8500.000,118.436,2627.768,5167.920,168.853,73.677
-0.151,3.000,8500.000,161.285,2721.562,4239.030,176.063,77.233
-0.151,4.000,8000.000,159.846,2721.562,4608.290,176.063,77.233
-0.150,1.000,8500.000,78.520,2018.378,2094.400,127.436,51.449
-0.150,2.000,8500.000,118.510,2628.522,5169.770,168.892,73.706
-0.150,3.000,8500.000,161.291,2723.686,4240.510,176.198,77.303
-0.150,4.000,8000.000,159.857,2723.686,4613.180,176.198,77.303
-0.149,1.000,8500.000,78.544,2018.700,2094.400,127.456,51.478
-0.149,2.000,8500.000,118.579,2629.264,5168.660,168.932,73.734
-0.149,3.000,8500.000,161.292,2725.808,4241.740,176.335,77.372
-0.149,4.000,8000.000,159.864,2725.808,4616.130,176.335,77.372
-0.148,1.000,8500.000,78.568,2018.979,2094.400,127.472,51.511
-0.148,2.000,8500.000,118.650,2630.018,5166.160,168.973,73.763
-0.148,3.000,8500.000,161.296,2727.942,4242.900,176.472,77.442
-0.148,4.000,8000.000,159.873,2727.942,4619.460,176.472,77.442
-0.147,1.000,8500.000,78.591,2019.187,2094.400,127.483,51.540
-0.147,2.000,8500.000,118.283,2630.760,5164.480,169.014,73.792
-0.147,3.000,8500.000,161.307,2730.055,4244.110,176.609,77.512
-0.147,4.000,8000.000,159.890,2730.055,4606.020,176.609,77.512
-0.146,1.000,8500.000,78.615,2019.725,2094.400,127.517,51.588
-0.146,2.000,8500.000,118.362,2631.515,5162.860,169.054,73.821
-0.146,3.000,8500.000,161.433,2732.222,4245.370,176.747,77.584
-0.146,4.000,8000.000,160.018,2732.222,4610.050,176.747,77.584
-0.145,1.000,8500.000,78.638,2019.985,2094.400,127.531,51.615
-0.145,2.000,8500.000,118.433,2632.280,5161.290,169.096,73.851
-0.145,3.000,8500.000,161.439,2734.393,4247.010,176.885,77.654
-0.145,4.000,8000.000,160.029,2734.393,4615.690,176.885,77.654
-0.144,1.000,8500.000,78.661,2020.299,2094.400,127.550,51.655
-0.144,2.000,8500.000,118.506,2633.047,5159.810,169.137,73.882
-0.144,3.000,8500.000,161.442,2736.569,4248.430,177.025,77.726
-0.144,4.000,8000.000,160.037,2736.569,4619.020,177.025,77.726
-0.143,1.000,8500.000,78.685,2020.567,2094.400,127.566,51.691
-0.143,2.000,8500.000,118.587,2633.845,5157.830,169.181,73.914
-0.143,3.000,8500.000,161.446,2738.749,4249.280,177.165,77.798
-0.143,4.000,8000.000,160.047,2738.749,4622.610,177.165,77.798
-0.142,1.000,8500.000,78.708,2021.038,2094.400,127.595,51.738
-0.142,2.000,8500.000,118.660,2634.583,5222.150,169.219,73.975
-0.142,3.000,8500.000,161.446,2740.923,4249.450,177.305,77.872
-0.142,4.000,8000.000,160.052,2740.923,4627.080,177.305,77.872
-0.141,1.000,8500.000,78.731,2021.292,2094.400,127.610,51.769
-0.141,2.000,8500.000,118.730,2635.343,5221.170,169.260,73.922
-0.141,3.000,8500.000,161.573,2743.131,4250.130,177.446,77.946
-0.141,4.000,8000.000,160.182,2743.131,4630.310,177.446,77.946
-0.140,1.000,8500.000,78.754,2021.615,2094.400,127.629,51.809
-0.140,2.000,8500.000,118.798,2636.122,5220.390,169.303,73.979
-0.140,3.000,8500.000,161.574,2745.341,4250.580,177.588,78.026
-0.140,4.000,8000.000,160.189,2745.341,4633.550,177.588,78.026
-0.139,1.000,8500.000,78.777,2021.981,2094.400,127.659,51.855
-0.139,2.000,8500.000,118.870,2636.899,5217.920,169.346,74.015
-0.139,3.000,8500.000,161.574,2747.563,4251.520,177.730,78.328
-0.139,4.000,8000.000,160.195,2747.563,4637.530,177.730,78.328
-0.138,1.000,8500.000,78.800,2022.304,2094.400,127.672,51.891
-0.138,2.000,8500.000,118.945,2637.655,5215.460,169.387,74.053
-0.138,3.000,8500.000,161.573,2749.796,4251.910,177.874,78.139
-0.138,4.000,8000.000,160.199,2749.796,4641.350,177.874,78.139
-0.137,1.000,8500.000,78.855,2021.847,2094.400,127.690,51.933
-0.137,2.000,8500.000,118.595,2637.415,5211.750,169.432,74.086
-0.137,3.000,8500.000,161.708,2750.969,4252.710,178.017,78.223
-0.137,4.000,8000.000,160.336,2750.969,4628.790,178.017,78.223
-0.136,1.000,8500.000,79.472,2022.204,2094.400,127.716,51.981
-0.136,2.000,8500.000,118.546,2638.037,5201.630,169.473,74.119
-0.136,3.000,8500.000,161.673,2753.061,4285.550,178.162,78.300
-0.136,4.000,8000.000,160.309,2753.061,4626.970,178.162,78.300
-0.135,1.000,8500.000,78.869,2023.288,2094.400,127.730,52.045
-0.135,2.000,8500.000,118.720,2639.992,5209.360,169.518,74.151
-0.135,3.000,8500.000,161.714,2756.560,4254.020,178.307,78.377
-0.135,4.000,8000.000,160.355,2756.560,4634.760,178.307,78.377
-0.134,1.000,8500.000,79.186,2023.129,2094.400,127.747,52.062
-0.134,2.000,8500.000,118.968,2640.188,5164.860,169.561,74.186
-0.134,3.000,8500.000,161.754,2758.184,4268.910,178.453,78.453
-0.134,4.000,8000.000,160.400,2758.184,4645.610,178.453,78.453
-0.133,1.000,8500.000,79.020,2023.335,2094.400,127.773,52.112
-0.133,2.000,8500.000,118.941,2640.701,5211.130,169.603,74.223
-0.133,3.000,8500.000,161.855,2760.194,4260.210,178.600,78.529
-0.133,4.000,8000.000,160.504,2760.194,4645.140,178.600,78.529
-0.132,1.000,8500.000,79.011,2023.565,2094.400,127.790,52.212
-0.132,2.000,8500.000,119.011,2641.436,5204.120,169.648,74.265
-0.132,3.000,8500.000,161.853,2762.440,4258.570,178.747,78.605
-0.132,4.000,8000.000,160.508,2762.440,4648.520,178.747,78.605
-0.131,1.000,8500.000,79.521,2023.760,2094.400,127.814,52.205
-0.131,2.000,8500.000,118.902,2641.932,5182.810,169.692,74.388
-0.131,3.000,8500.000,161.796,2764.422,4285.380,178.895,78.682
-0.131,4.000,8000.000,160.459,2764.422,4645.310,178.895,78.682
-0.130,1.000,8500.000,79.102,2024.304,2094.400,127.829,52.251
-0.130,2.000,8500.000,119.182,2643.106,5205.790,169.733,74.300
-0.130,3.000,8500.000,161.858,2767.176,4263.970,179.044,78.760
-0.130,4.000,8000.000,160.526,2767.176,4657.460,179.044,78.760
-0.129,1.000,8500.000,79.690,2025.378,2094.400,127.855,52.296
-0.129,2.000,8500.000,119.132,2644.770,5195.510,169.780,74.347
-0.129,3.000,8500.000,161.975,2770.372,4294.550,179.189,78.836
-0.129,4.000,8000.000,160.645,2770.372,4656.330,179.189,78.836
-0.128,1.000,8500.000,79.715,2025.744,2094.400,127.878,52.356
-0.128,2.000,8500.000,119.209,2645.601,5196.100,169.829,74.385
-0.128,3.000,8500.000,161.971,2772.662,4295.360,179.335,78.913
-0.128,4.000,8000.000,160.648,2772.662,4660.870,179.335,78.913
-0.127,1.000,8500.000,79.739,2026.040,2094.400,127.901,52.408
-0.127,2.000,8500.000,119.287,2646.377,5194.290,169.866,74.425
-0.127,3.000,8500.000,161.970,2774.950,4296.310,179.481,78.990
-0.127,4.000,8000.000,160.653,2774.950,4664.320,179.481,78.990
-0.126,1.000,8500.000,79.762,2026.386,2094.400,127.916,52.456
-0.126,2.000,8500.000,118.915,2647.169,5193.160,169.912,74.465
-0.126,3.000,8500.000,161.977,2777.251,4297.270,179.628,79.070
-0.126,4.000,8000.000,160.666,2777.251,4649.880,179.628,79.070
-0.125,1.000,8500.000,79.785,2026.739,2094.400,127.938,52.514
-0.125,2.000,8500.000,118.997,2647.984,5191.420,169.958,74.506
-0.125,3.000,8500.000,162.120,2779.593,4298.540,179.775,79.155
-0.125,4.000,8000.000,160.811,2779.593,4655.100,179.775,79.155
-0.124,1.000,8500.000,79.300,2026.480,2094.400,127.960,52.561
-0.124,2.000,8500.000,119.249,2648.053,5203.180,170.009,74.550
-0.124,3.000,8500.000,162.159,2781.131,4273.540,179.924,79.499
-0.124,4.000,8000.000,160.856,2781.131,4665.970,179.924,79.499
-0.123,1.000,8500.000,79.482,2027.027,2094.400,127.979,52.625
-0.123,2.000,8500.000,119.413,2649.151,5152.680,170.056,74.609
-0.123,3.000,8500.000,162.184,2783.758,4283.220,180.073,79.278
-0.123,4.000,8000.000,160.887,2783.758,4673.520,180.073,79.278
-0.122,1.000,8500.000,79.930,2027.143,2094.400,128.004,52.689
-0.122,2.000,8500.000,119.278,2649.574,5191.400,170.107,74.598
-0.122,3.000,8500.000,162.113,2785.680,4305.730,180.224,79.365
-0.122,4.000,8000.000,160.824,2785.680,4668.360,180.224,79.365
-0.121,1.000,8500.000,79.823,2027.294,2094.400,128.023,52.742
-0.121,2.000,8500.000,119.290,2650.242,5176.450,170.153,74.649
-0.121,3.000,8500.000,162.234,2787.853,4300.480,180.375,79.447
-0.121,4.000,8000.000,160.949,2787.853,4669.290,180.375,79.447
-0.120,1.000,8500.000,79.993,2027.832,2094.400,128.045,52.807
-0.120,2.000,8500.000,119.450,2651.304,5191.020,170.202,74.696
-0.120,3.000,8500.000,162.263,2790.478,4309.120,180.527,79.528
-0.120,4.000,8000.000,160.984,2790.478,4677.720,180.527,79.528
-0.119,1.000,8500.000,79.566,2028.420,2094.400,128.066,52.865
-0.119,2.000,8500.000,119.732,2652.538,5146.290,170.252,74.741
-0.119,3.000,8500.000,162.324,2793.278,4288.180,180.680,79.610
-0.119,4.000,8000.000,161.049,2793.278,4689.100,180.680,79.610
-0.118,1.000,8500.000,79.597,2028.752,2094.400,128.086,52.931
-0.118,2.000,8500.000,119.357,2653.364,5146.160,170.299,74.786
-0.118,3.000,8500.000,162.332,2795.695,4288.670,180.834,79.693
-0.118,4.000,8000.000,161.064,2795.695,4675.080,180.834,79.693
-0.117,1.000,8500.000,79.619,2029.094,2094.400,128.107,52.993
-0.117,2.000,8500.000,119.434,2654.202,5145.220,170.345,74.836
-0.117,3.000,8500.000,162.327,2798.124,4288.700,180.989,79.774
-0.117,4.000,8000.000,161.066,2798.124,4679.530,180.989,79.774
-0.116,1.000,8500.000,79.639,2029.409,2094.400,128.127,53.061
-0.116,2.000,8500.000,119.515,2655.047,5145.750,170.392,74.904
-0.116,3.000,8500.000,162.477,2800.586,4288.720,181.145,79.858
