Steer		Gear		RPM		Speed		Distance		Min RPM		Max speed		Radius
-0.6569999999999998		3		8000.0		112.647		2077.565		3834.78		134.536		58.231
-0.6569999999999998		4		7000.0		115.342		2077.565		4165.34		134.536		58.231
-0.6559999999999998		1		7600.0		59.4727		1886.923		2094.4		120.294		49.115
-0.6559999999999998		2		8800.0		116.216		2078.588		5124.56		134.603		58.261
-0.6559999999999998		3		8000.0		112.695		2078.588		3838.1		134.603		58.261
-0.6559999999999998		4		7000.0		115.387		2078.588		4167.65		134.603		58.261
-0.6549999999999998		1		7600.0		59.4895		1887.229		2094.4		120.311		49.111
-0.6549999999999998		2		8800.0		116.141		2079.624		5126.61		134.669		58.289
-0.6549999999999998		3		8000.0		112.627		2079.624		3855.52		134.669		58.289
-0.6549999999999998		4		7000.0		115.315		2079.624		4165.29		134.669		58.289
-0.6539999999999998		1		7600.0		59.5005		1887.477		2094.4		120.328		49.104
-0.6539999999999998		2		8800.0		116.167		2080.575		5127.01		134.736		58.319
-0.6539999999999998		3		8000.0		112.656		2080.575		3840.89		134.736		58.319
-0.6539999999999998		4		7000.0		115.342		2080.575		4166.85		134.736		58.319
-0.6529999999999998		1		7600.0		59.5123		1887.797		2094.4		120.347		49.18
-0.6529999999999998		2		8800.0		116.217		2081.618		5125.83		134.802		58.349
-0.6529999999999998		3		8000.0		112.709		2081.618		3851.89		134.802		58.349
-0.6529999999999998		4		7000.0		115.392		2081.618		4169.34		134.802		58.349
-0.6519999999999998		1		7600.0		59.5346		1888.104		2094.4		120.363		49.131
-0.6519999999999998		2		8800.0		116.264		2082.653		5126.18		134.869		58.378
-0.6519999999999998		3		8000.0		112.758		2082.653		3861.4		134.869		58.378
-0.6519999999999998		4		7000.0		115.44		2082.653		4171.73		134.869		58.378
-0.6509999999999998		1		7600.0		59.5448		1888.405		2094.4		120.38		49.125
-0.6509999999999998		2		8800.0		116.311		2083.665		5124.91		134.935		58.407
-0.6509999999999998		3		8000.0		112.805		2083.665		3860.36		134.935		58.407
-0.6509999999999998		4		7000.0		115.488		2083.665		4173.73		134.935		58.407
-0.6499999999999998		1		7600.0		59.5574		1888.705		2094.4		120.396		49.124
-0.6499999999999998		2		8800.0		116.233		2084.693		5124.29		135.002		58.438
-0.6499999999999998		3		8000.0		112.733		2084.693		3865.23		135.002		58.438
-0.6499999999999998		4		7000.0		115.413		2084.693		4171.32		135.002		58.438
-0.6489999999999998		1		7600.0		59.5708		1888.987		2094.4		120.411		49.123
-0.6489999999999998		2		8800.0		116.278		2085.719		5127.69		135.068		58.467
-0.6489999999999998		3		8000.0		112.781		2085.719		3869.12		135.068		58.467
-0.6489999999999998		4		7000.0		115.458		2085.719		4173.65		135.068		58.467
-0.6479999999999998		1		7600.0		59.5859		1889.233		2094.4		120.419		49.118
-0.6479999999999998		2		8800.0		116.327		2086.75		5126.88		135.135		58.496
-0.6479999999999998		3		8000.0		112.833		2086.75		3872.35		135.135		58.496
-0.6479999999999998		4		7000.0		115.508		2086.75		4176.12		135.135		58.496
-0.6469999999999998		1		7600.0		59.5987		1889.592		2094.4		120.46		49.128
-0.6469999999999998		2		8800.0		116.249		2087.785		5129.98		135.201		58.526
-0.6469999999999998		3		8000.0		112.761		2087.785		3876.98		135.201		58.526
-0.6469999999999998		4		7000.0		115.432		2087.785		4173.79		135.201		58.526
-0.6459999999999998		1		7600.0		59.6177		1890.14		2094.4		120.482		49.135
-0.6459999999999998		2		8800.0		116.294		2088.811		5127.04		135.268		58.555
-0.6459999999999998		3		8000.0		112.809		2088.811		3874.4		135.268		58.555
-0.6459999999999998		4		7000.0		115.478		2088.811		4176.13		135.268		58.555
-0.6449999999999998		1		7600.0		59.6291		1890.43		2094.4		120.495		49.133
-0.6449999999999998		2		8800.0		116.338		2089.835		5126.03		135.336		58.585
-0.6449999999999998		3		8000.0		112.856		2089.835		3873.56		135.336		58.585
-0.6449999999999998		4		7000.0		115.522		2089.835		4178.42		135.336		58.585
-0.6439999999999998		1		7600.0		59.6403		1890.697		2094.4		120.51		49.131
-0.6439999999999998		2		8800.0		116.387		2090.884		5122.61		135.404		58.615
-0.6439999999999998		3		8000.0		112.907		2090.884		3876.24		135.404		58.615
-0.6439999999999998		4		7000.0		115.571		2090.884		4180.88		135.404		58.615
-0.6429999999999998		1		7600.0		59.6564		1890.982		2094.4		120.526		49.131
-0.6429999999999998		2		8800.0		116.304		2091.92		5117.16		135.471		58.645
-0.6429999999999998		3		8000.0		112.832		2091.92		3888.37		135.471		58.645
-0.6429999999999998		4		7000.0		115.492		2091.92		4177.53		135.471		58.645
-0.6419999999999998		1		7600.0		59.6694		1891.22		2094.4		120.543		49.131
-0.6419999999999998		2		8800.0		116.331		2092.879		5119.63		135.538		58.674
-0.6419999999999998		3		8000.0		112.861		2092.879		3884.21		135.538		58.674
-0.6419999999999998		4		7000.0		115.519		2092.879		4179.15		135.538		58.674
-0.6409999999999998		1		7600.0		59.6859		1891.511		2094.4		120.559		49.13
-0.6409999999999998		2		8800.0		116.374		2093.898		5113.04		135.604		58.703
-0.6409999999999998		3		8000.0		112.907		2093.898		3848.11		135.604		58.703
-0.6409999999999998		4		7000.0		115.562		2093.898		4181.4		135.604		58.703
-0.6399999999999998		1		7600.0		59.6975		1891.824		2094.4		120.576		49.129
-0.6399999999999998		2		8800.0		116.425		2094.943		5113.2		135.671		58.733
-0.6399999999999998		3		8000.0		112.961		2094.943		3881.95		135.671		58.733
-0.6399999999999998		4		7000.0		115.614		2094.943		4184.82		135.671		58.733
-0.6389999999999998		1		7600.0		59.711		1892.115		2094.4		120.594		49.13
-0.6389999999999998		2		8800.0		116.341		2095.976		5106.52		135.738		58.762
-0.6389999999999998		3		8000.0		112.883		2095.976		3883.4		135.738		58.762
-0.6389999999999998		4		7000.0		115.533		2095.976		4182.36		135.738		58.762
-0.6379999999999998		1		7600.0		59.7214		1892.421		2094.4		120.61		49.126
-0.6379999999999998		2		8800.0		116.387		2097.004		5108.39		135.805		58.792
-0.6379999999999998		3		8000.0		112.932		2097.004		3853.24		135.805		58.792
-0.6379999999999998		4		7000.0		115.579		2097.004		4184.73		135.805		58.792
-0.6369999999999998		1		7600.0		59.7431		1892.698		2094.4		120.623		49.106
-0.6369999999999998		2		8800.0		116.432		2098.025		5105.36		135.871		58.822
-0.6369999999999998		3		8000.0		112.979		2098.025		3854.89		135.871		58.822
-0.6369999999999998		4		7000.0		115.624		2098.025		4187.08		135.871		58.822
-0.6359999999999998		1		7600.0		59.7551		1893.006		2094.4		120.644		49.156
-0.6359999999999998		2		8800.0		116.477		2099.055		5107.01		135.938		58.852
-0.6359999999999998		3		8000.0		113.027		2099.055		3866.46		135.938		58.852
-0.6359999999999998		4		7000.0		115.67		2099.055		4189.4		135.938		58.852
-0.6349999999999998		1		7600.0		59.7775		1893.313		2094.4		120.66		49.143
-0.6349999999999998		2		8800.0		116.393		2100.09		5101.71		136.005		58.881
-0.6349999999999998		3		8000.0		112.95		2100.09		3870.46		136.005		58.881
-0.6349999999999998		4		7000.0		115.589		2100.09		4186.95		136.005		58.881
-0.6339999999999998		1		7600.0		59.7826		1893.588		2094.4		120.677		49.139
-0.6339999999999998		2		8800.0		116.434		2101.105		5105.26		136.072		58.91
-0.6339999999999998		3		8000.0		112.994		2101.105		3874.1		136.072		58.91
-0.6339999999999998		4		7000.0		115.63		2101.105		4189.13		136.072		58.91
-0.6329999999999998		1		7600.0		59.8044		1893.885		2094.4		120.693		49.139
-0.6329999999999998		2		8800.0		116.481		2102.141		5098.08		136.138		58.939
-0.6329999999999998		3		8000.0		113.044		2102.141		3869.32		136.138		58.939
-0.6329999999999998		4		7000.0		115.678		2102.141		4191.5		136.138		58.939
-0.6319999999999998		1		7600.0		59.8122		1894.169		2094.4		120.707		49.135
-0.6319999999999998		2		8800.0		116.528		2103.172		5101.97		136.205		58.969
-0.6319999999999998		3		8000.0		113.093		2103.172		3870.84		136.205		58.969
-0.6319999999999998		4		7000.0		115.725		2103.172		4193.82		136.205		58.969
-0.6309999999999998		1		7600.0		59.8232		1894.464		2094.4		120.733		49.139
-0.6309999999999998		2		8800.0		116.444		2104.213		5097.63		136.272		58.999
-0.6309999999999998		3		8000.0		113.016		2104.213		3874.07		136.272		58.999
-0.6309999999999998		4		7000.0		115.644		2104.213		4190.51		136.272		58.999
-0.6299999999999998		1		7600.0		59.8368		1894.819		2094.4		120.745		49.138
-0.6299999999999998		2		8800.0		116.487		2105.236		5097.97		136.339		59.028
-0.6299999999999998		3		8000.0		113.062		2105.236		3876.69		136.339		59.028
-0.6299999999999998		4		7000.0		115.687		2105.236		4192.74		136.339		59.028
-0.6289999999999998		1		7600.0		59.8623		1895.082		2094.4		120.76		49.138
-0.6289999999999998		2		8800.0		116.531		2106.268		5045.79		136.405		59.057
-0.6289999999999998		3		8000.0		113.109		2106.268		3872.19		136.405		59.057
-0.6289999999999998		4		7000.0		115.732		2106.268		4195.01		136.405		59.057
-0.6279999999999998		1		7600.0		59.8689		1895.323		2094.4		120.775		49.137
-0.6279999999999998		2		8800.0		116.561		2107.245		5095.98		136.472		59.087
-0.6279999999999998		3		8000.0		113.142		2107.245		3872.29		136.472		59.087
-0.6279999999999998		4		7000.0		115.763		2107.245		4196.77		136.472		59.087
-0.6269999999999998		1		8800.0		71.671		1895.604		2094.4		120.793		49.138
-0.6269999999999998		2		8800.0		116.516		2107.803		5095.98		136.539		59.116
-0.6269999999999998		3		8000.0		113.102		2107.803		3583.72		136.539		59.116
-0.6269999999999998		4		7000.0		115.72		2107.803		4195.66		136.539		59.116
-0.6259999999999998		1		8800.0		71.6875		1895.885		2094.4		120.807		49.136
-0.6259999999999998		2		8800.0		116.566		2108.838		5093.61		136.606		59.146
-0.6259999999999998		3		8000.0		113.154		2108.838		3585.27		136.606		59.146
-0.6259999999999998		4		7000.0		115.77		2108.838		4198.14		136.606		59.146
-0.6249999999999998		1		8800.0		71.7365		1896.215		2094.4		120.828		49.139
-0.6249999999999998		2		8800.0		116.618		2109.901		5048.02		136.673		59.175
-0.6249999999999998		3		8000.0		113.209		2109.901		3588.26		136.673		59.175
-0.6249999999999998		4		7000.0		115.822		2109.901		4201.54		136.673		59.175
-0.6239999999999998		1		8800.0		71.313		1896.542		2094.4		120.841		49.136
-0.6239999999999998		2		8800.0		116.571		2110.983		5086.4		136.74		59.205
-0.6239999999999998		3		8000.0		113.167		2110.983		3569.46		136.74		59.205
-0.6239999999999998		4		7000.0		115.777		2110.983		4200.57		136.74		59.205
-0.6229999999999998		1		8800.0		71.3608		1896.864		2094.4		120.857		49.135
-0.6229999999999998		2		8800.0		116.63		2112.067		5047.64		136.806		59.235
-0.6229999999999998		3		8000.0		113.229		2112.067		3572.57		136.806		59.235
-0.6229999999999998		4		7000.0		115.836		2112.067		4203.38		136.806		59.235
-0.6219999999999998		1		8800.0		71.3746		1897.154		2094.4		120.875		49.134
-0.6219999999999998		2		8800.0		116.676		2113.099		5047.38		136.873		59.264
-0.6219999999999998		3		8000.0		113.277		2113.099		3574.2		136.873		59.264
-0.6219999999999998		4		7000.0		115.883		2113.099		4205.69		136.873		59.264
-0.6209999999999998		1		8800.0		71.3974		1897.448		2094.4		120.889		49.129
-0.6209999999999998		2		8800.0		116.587		2114.141		5048.8		136.94		59.293
-0.6209999999999998		3		8000.0		113.196		2114.141		3576.16		136.94		59.293
-0.6209999999999998		4		7000.0		115.797		2114.141		4203.07		136.94		59.293
-0.6199999999999998		1		8800.0		71.4095		1897.735		2094.4		120.907		49.111
-0.6199999999999998		2		8800.0		116.632		2115.168		5047.14		137.007		59.323
-0.6199999999999998		3		8000.0		113.244		2115.168		3578.05		137.007		59.323
-0.6199999999999998		4		7000.0		115.843		2115.168		4205.38		137.007		59.323
-0.6189999999999998		1		8800.0		71.4599		1898.046		2094.4		120.922		49.161
-0.6189999999999998		2		8800.0		116.684		2116.234		5051.22		137.074		59.353
-0.6189999999999998		3		8000.0		113.298		2116.234		3581.25		137.074		59.353
-0.6189999999999998		4		7000.0		115.895		2116.234		4207.91		137.074		59.353
-0.6179999999999998		1		8800.0		71.4717		1898.334		2094.4		120.939		49.143
-0.6179999999999998		2		8800.0		116.729		2117.263		5050.67		137.141		59.382
-0.6179999999999998		3		8000.0		113.345		2117.263		3582.71		137.141		59.382
-0.6179999999999998		4		7000.0		115.94		2117.263		4210.23		137.141		59.382
-0.6169999999999998		1		8800.0		71.5015		1898.636		2094.4		120.954		49.146
-0.6169999999999998		2		8800.0		116.643		2118.321		5052.02		137.208		59.411
-0.6169999999999998		3		8000.0		113.267		2118.321		3585.05		137.208		59.411
-0.6169999999999998		4		7000.0		115.858		2118.321		4207.81		137.208		59.411
-0.6159999999999998		1		8800.0		71.5141		1898.895		2094.4		120.969		49.143
-0.6159999999999998		2		8800.0		116.683		2119.335		5048.8		137.275		59.441
-0.6159999999999998		3		8000.0		113.31		2119.335		3586.52		137.275		59.441
-0.6159999999999998		4		7000.0		115.898		2119.335		4209.93		137.275		59.441
-0.6149999999999998		1		8800.0		71.5284		1899.152		2094.4		120.98		49.137
-0.6149999999999998		2		8800.0		116.729		2120.363		5053.7		137.342		59.471
-0.6149999999999998		3		8000.0		113.358		2120.363		3588.12		137.342		59.471
-0.6149999999999998		4		7000.0		115.945		2120.363		4212.27		137.342		59.471
-0.6139999999999998		1		8800.0		71.5522		1899.375		2094.4		120.988		49.135
-0.6139999999999998		2		8800.0		116.782		2121.414		5054.18		137.409		59.5
-0.6139999999999998		3		8000.0		113.413		2121.414		3590.14		137.409		59.5
-0.6139999999999998		4		7000.0		115.997		2121.414		4214.86		137.409		59.5
-0.6129999999999998		1		8800.0		71.5967		1899.765		2094.4		121.031		49.146
-0.6129999999999998		2		8800.0		116.698		2122.488		5060.69		137.476		59.53
-0.6129999999999998		3		8000.0		113.337		2122.488		3593.02		137.476		59.53
-0.6129999999999998		4		7000.0		115.917		2122.488		4211.55		137.476		59.53
-0.6119999999999998		1		8800.0		71.6102		1900.195		2094.4		121.042		49.146
-0.6119999999999998		2		8800.0		116.73		2123.479		5060.2		137.543		59.559
-0.6119999999999998		3		8000.0		113.372		2123.479		3594.61		137.543		59.559
-0.6119999999999998		4		7000.0		115.949		2123.479		4213.37		137.543		59.559
-0.6109999999999998		1		8800.0		71.6275		1900.459		2094.4		121.054		49.143
-0.6109999999999998		2		8800.0		116.79		2124.559		5060.79		137.61		59.588
-0.6109999999999998		3		8000.0		113.434		2124.559		3596.33		137.61		59.588
-0.6109999999999998		4		7000.0		116.009		2124.559		4216.24		137.61		59.588
-0.6099999999999998		1		8800.0		71.6488		1900.664		2094.4		121.068		49.142
-0.6099999999999998		2		8800.0		116.822		2125.553		5063.8		137.677		59.619
-0.6099999999999998		3		8000.0		113.469		2125.553		3598.24		137.677		59.619
-0.6099999999999998		4		7000.0		116.042		2125.553		4218.86		137.677		59.619
-0.6089999999999998		1		8800.0		71.681		1900.946		2094.4		121.084		49.142
-0.6089999999999998		2		8800.0		116.73		2126.598		5064.16		137.744		59.648
-0.6089999999999998		3		8000.0		113.382		2126.598		3600.62		137.744		59.648
-0.6089999999999998		4		7000.0		115.954		2126.598		4214.95		137.744		59.648
-0.6079999999999998		1		8800.0		71.7009		1901.224		2094.4		121.098		49.14
-0.6079999999999998		2		8800.0		116.776		2127.631		5064.32		137.811		59.677
-0.6079999999999998		3		8000.0		113.431		2127.631		3602.77		137.811		59.677
-0.6079999999999998		4		7000.0		116.001		2127.631		4218.13		137.811		59.677
-0.6069999999999998		1		8800.0		71.7186		1901.49		2094.4		121.113		49.139
-0.6069999999999998		2		8800.0		116.817		2128.658		5061.1		137.878		59.707
-0.6069999999999998		3		8000.0		113.474		2128.658		3604.48		137.878		59.707
-0.6069999999999998		4		7000.0		116.042		2128.658		4219.39		137.878		59.707
-0.6059999999999998		1		8800.0		71.7558		1901.799		2094.4		121.129		49.139
-0.6059999999999998		2		8800.0		116.871		2129.722		5061.65		137.946		59.736
-0.6059999999999998		3		8000.0		113.531		2129.722		3607.05		137.946		59.736
-0.6059999999999998		4		7000.0		116.097		2129.722		4222.05		137.946		59.736
-0.6049999999999998		1		7600.0		59.7684		1902.152		2094.4		121.146		49.139
-0.6049999999999998		2		8800.0		116.887		2131.324		5068.99		138.013		59.766
-0.6049999999999998		3		8000.0		113.55		2131.324		3917.96		138.013		59.766
-0.6049999999999998		4		7000.0		116.113		2131.324		4223.36		138.013		59.766
-0.6039999999999998		1		7600.0		59.7845		1902.438		2094.4		121.16		49.131
-0.6039999999999998		2		8800.0		116.791		2132.369		5069.61		138.08		59.796
-0.6039999999999998		3		8000.0		113.462		2132.369		3918.1		138.08		59.796
-0.6039999999999998		4		7000.0		116.02		2132.369		4221.48		138.08		59.796
-0.6029999999999998		1		7600.0		59.8033		1902.731		2094.4		121.178		49.116
-0.6029999999999998		2		8800.0		116.84		2133.421		5071.85		138.147		59.825
-0.6029999999999998		3		8000.0		113.514		2133.421		3917.77		138.147		59.825
-0.6029999999999998		4		7000.0		116.07		2133.421		4223.95		138.147		59.825
-0.6019999999999998		1		7600.0		59.8153		1903.006		2094.4		121.194		49.152
-0.6019999999999998		2		8800.0		116.884		2134.454		5071.67		138.214		59.855
-0.6019999999999998		3		8000.0		113.561		2134.454		3923.07		138.214		59.855
-0.6019999999999998		4		7000.0		116.114		2134.454		4225.33		138.214		59.855
-0.6009999999999998		1		7600.0		59.8255		1903.285		2094.4		121.208		49.15
-0.6009999999999998		2		8800.0		116.931		2135.491		5070.58		138.281		59.885
-0.6009999999999998		3		8000.0		113.609		2135.491		3926.0		138.281		59.885
-0.6009999999999998		4		7000.0		116.161		2135.491		4227.69		138.281		59.885
-0.5999999999999998		1		7600.0		59.8492		1903.556		2094.4		121.228		49.143
-0.5999999999999998		2		8800.0		116.833		2136.535		5067.08		138.348		59.914
-0.5999999999999998		3		8000.0		113.52		2136.535		3927.42		138.348		59.914
-0.5999999999999998		4		7000.0		116.067		2136.535		4224.79		138.348		59.914
-0.5989999999999998		1		8800.0		71.9329		1903.851		2094.4		121.24		49.147
-0.5989999999999998		2		8800.0		116.926		2137.056		5067.04		138.416		59.944
-0.5989999999999998		3		8000.0		113.614		2137.056		3621.59		138.416		59.944
-0.5989999999999998		4		7000.0		116.16		2137.056		4228.76		138.416		59.944
-0.5979999999999998		1		7600.0		59.8782		1904.093		2094.4		121.255		49.145
-0.5979999999999998		2		8800.0		116.909		2138.559		5066.0		138.483		59.973
-0.5979999999999998		3		8000.0		113.602		2138.559		3908.81		138.483		59.973
-0.5979999999999998		4		7000.0		116.144		2138.559		4228.85		138.483		59.973
-0.5969999999999998		1		8800.0		71.9658		1904.375		2094.4		121.272		49.145
-0.5969999999999998		2		8800.0		116.868		2139.12		5067.11		138.55		60.003
-0.5969999999999998		3		8000.0		113.567		2139.12		3624.71		138.55		60.003
-0.5969999999999998		4		7000.0		116.105		2139.12		4227.92		138.55		60.003
-0.5959999999999998		1		8800.0		71.9889		1904.66		2094.4		121.287		49.145
-0.5959999999999998		2		8800.0		116.915		2140.165		5068.75		138.618		60.033
-0.5959999999999998		3		8000.0		113.617		2140.165		3626.9		138.618		60.033
-0.5959999999999998		4		7000.0		116.153		2140.165		4230.34		138.618		60.033
-0.5949999999999998		1		8800.0		72.0091		1904.931		2094.4		121.302		49.143
-0.5949999999999998		2		8800.0		116.958		2141.2		5066.04		138.685		60.062
-0.5949999999999998		3		8000.0		113.662		2141.2		3629.08		138.685		60.062
-0.5949999999999998		4		7000.0		116.197		2141.2		4232.7		138.685		60.062
-0.5939999999999998		1		8800.0		72.0542		1905.221		2094.4		121.314		49.143
-0.5939999999999998		2		8800.0		117.012		2142.271		5072.0		138.752		60.092
-0.5939999999999998		3		8000.0		113.719		2142.271		3631.74		138.752		60.092
-0.5939999999999998		4		7000.0		116.251		2142.271		4236.15		138.752		60.092
-0.5929999999999997		1		8800.0		72.0658		1905.455		2094.4		121.334		49.143
-0.5929999999999997		2		8800.0		116.908		2143.306		5075.1		138.82		60.121
-0.5929999999999997		3		8000.0		113.623		2143.306		3633.69		138.82		60.121
-0.5929999999999997		4		7000.0		116.15		2143.306		4232.99		138.82		60.121
-0.5919999999999997		1		8800.0		72.1088		1905.873		2094.4		121.352		49.147
-0.5919999999999997		2		8800.0		116.962		2144.378		5074.6		138.887		60.151
-0.5919999999999997		3		8000.0		113.679		2144.378		3636.44		138.887		60.151
-0.5919999999999997		4		7000.0		116.204		2144.378		4235.62		138.887		60.151
-0.5909999999999997		1		8800.0		72.1147		1906.121		2094.4		121.365		49.143
-0.5909999999999997		2		8800.0		117.006		2145.398		5072.69		138.954		60.18
-0.5909999999999997		3		8000.0		113.725		2145.398		3637.76		138.954		60.18
-0.5909999999999997		4		7000.0		116.248		2145.398		4237.88		138.954		60.18
-0.5899999999999997		1		8800.0		72.1423		1906.387		2094.4		121.379		49.143
-0.5899999999999997		2		8800.0		117.054		2146.45		5076.12		139.022		60.21
-0.5899999999999997		3		8000.0		113.776		2146.45		3639.9		139.022		60.21
-0.5899999999999997		4		7000.0		116.297		2146.45		4240.33		139.022		60.21
-0.5889999999999997		1		8800.0		72.1592		1906.648		2094.4		121.395		49.142
-0.5889999999999997		2		8800.0		116.945		2147.481		5078.36		139.089		60.24
-0.5889999999999997		3		8000.0		113.676		2147.481		3640.71		139.089		60.24
-0.5889999999999997		4		7000.0		116.192		2147.481		4236.13		139.089		60.24
-0.5879999999999997		1		8800.0		72.1858		1906.929		2094.4		121.411		49.142
-0.5879999999999997		2		8800.0		116.994		2148.532		5074.15		139.156		60.269
-0.5879999999999997		3		8000.0		113.727		2148.532		3642.81		139.156		60.269
-0.5879999999999997		4		7000.0		116.241		2148.532		4238.56		139.156		60.269
-0.5869999999999997		1		8800.0		72.2201		1907.22		2094.4		121.426		49.137
-0.5869999999999997		2		8800.0		117.045		2149.593		5077.29		139.224		60.299
-0.5869999999999997		3		8000.0		113.78		2149.593		3645.4		139.224		60.299
-0.5869999999999997		4		7000.0		116.292		2149.593		4241.08		139.224		60.299
-0.5859999999999997		1		8800.0		72.2454		1907.5		2094.4		121.439		49.124
-0.5859999999999997		2		8800.0		117.099		2150.66		5078.21		139.291		60.328
-0.5859999999999997		3		8000.0		113.836		2150.66		3647.4		139.291		60.328
-0.5859999999999997		4		7000.0		116.346		2150.66		4243.7		139.291		60.328
-0.5849999999999997		1		8800.0		72.2609		1907.78		2094.4		121.459		49.179
-0.5849999999999997		2		8800.0		116.991		2151.699		5078.21		139.359		60.358
-0.5849999999999997		3		8000.0		113.737		2151.699		3649.02		139.359		60.358
-0.5849999999999997		4		7000.0		116.242		2151.699		4240.45		139.359		60.358
-0.5839999999999997		1		8800.0		72.284		1908.079		2094.4		121.472		49.151
-0.5839999999999997		2		8800.0		117.039		2152.75		5083.26		139.426		60.388
-0.5839999999999997		3		8000.0		113.788		2152.75		3650.87		139.426		60.388
-0.5839999999999997		4		7000.0		116.29		2152.75		4242.8		139.426		60.388
-0.5829999999999997		1		8800.0		72.3214		1908.357		2094.4		121.488		49.15
-0.5829999999999997		2		8800.0		117.09		2153.812		5087.38		139.494		60.417
-0.5829999999999997		3		8000.0		113.841		2153.812		3653.38		139.494		60.417
-0.5829999999999997		4		7000.0		116.341		2153.812		4245.32		139.494		60.417
-0.5819999999999997		1		8800.0		72.354		1908.625		2094.4		121.5		49.146
-0.5819999999999997		2		8800.0		117.133		2154.86		5087.81		139.561		60.447
-0.5819999999999997		3		8000.0		113.887		2154.86		3653.81		139.561		60.447
-0.5819999999999997		4		7000.0		116.385		2154.86		4247.55		139.561		60.447
-0.5809999999999997		1		8800.0		72.3742		1908.907		2094.4		121.518		49.149
-0.5809999999999997		2		8800.0		117.18		2155.898		5087.01		139.629		60.477
-0.5809999999999997		3		8000.0		113.936		2155.898		3655.61		139.629		60.477
-0.5809999999999997		4		7000.0		117.199		2155.898		4249.85		139.629		60.477
-0.5799999999999997		1		8800.0		72.4013		1909.188		2094.4		121.532		49.146
-0.5799999999999997		2		8800.0		117.074		2156.954		5090.59		139.696		60.506
-0.5799999999999997		3		8000.0		113.838		2156.954		3657.74		139.696		60.506
-0.5799999999999997		4		7000.0		116.329		2156.954		4246.53		139.696		60.506
-0.5789999999999997		1		7400.0		59.2113		1909.471		2094.4		121.549		49.147
-0.5789999999999997		2		8800.0		117.121		2158.572		5092.71		139.763		60.536
-0.5789999999999997		3		8000.0		113.887		2158.572		3912.78		139.763		60.536
-0.5789999999999997		4		7000.0		116.377		2158.572		4249.99		139.763		60.536
-0.5779999999999997		1		8800.0		72.4451		1909.737		2094.4		121.562		49.145
-0.5779999999999997		2		8800.0		117.171		2159.055		5093.78		139.831		60.566
-0.5779999999999997		3		8000.0		113.94		2159.055		3661.55		139.831		60.566
-0.5779999999999997		4		7000.0		116.427		2159.055		4252.45		139.831		60.566
-0.5769999999999997		1		8800.0		72.4672		1910.004		2094.4		121.577		49.145
-0.5769999999999997		2		8800.0		117.218		2160.104		5094.18		139.899		60.595
-0.5769999999999997		3		8000.0		113.99		2160.104		3665.82		139.899		60.595
-0.5769999999999997		4		7000.0		117.239		2160.104		4254.83		139.899		60.595
-0.5759999999999997		1		8800.0		72.4985		1910.284		2094.4		121.592		49.145
-0.5759999999999997		2		8800.0		117.111		2161.154		5092.89		139.966		60.625
-0.5759999999999997		3		8000.0		113.891		2161.154		3666.25		139.966		60.625
-0.5759999999999997		4		7000.0		116.37		2161.154		4250.4		139.966		60.625
-0.5749999999999997		1		7400.0		59.2805		1910.559		2094.4		121.608		49.144
-0.5749999999999997		2		8800.0		117.153		2162.769		5096.87		140.034		60.654
-0.5749999999999997		3		8000.0		113.935		2162.769		3937.23		140.034		60.654
-0.5749999999999997		4		7000.0		116.413		2162.769		4253.59		140.034		60.654
-0.5739999999999997		1		7400.0		59.2924		1910.836		2094.4		121.622		49.144
-0.5739999999999997		2		8800.0		117.205		2163.834		5096.97		140.101		60.684
-0.5739999999999997		3		8000.0		113.99		2163.834		3940.65		140.101		60.684
-0.5739999999999997		4		7000.0		116.466		2163.834		4255.07		140.101		60.684
-0.5729999999999997		1		7400.0		59.3114		1911.106		2094.4		121.636		49.143
-0.5729999999999997		2		8800.0		117.254		2164.891		5100.56		140.169		60.714
-0.5729999999999997		3		8000.0		114.04		2164.891		3943.18		140.169		60.714
-0.5729999999999997		4		7000.0		116.515		2164.891		4258.55		140.169		60.714
-0.5719999999999997		1		7400.0		59.3224		1911.356		2094.4		121.648		49.141
-0.5719999999999997		2		8800.0		117.302		2165.946		5100.78		140.237		60.744
-0.5719999999999997		3		8000.0		114.091		2165.946		3945.83		140.237		60.744
-0.5719999999999997		4		7000.0		117.324		2165.946		4260.94		140.237		60.744
-0.5709999999999997		1		7400.0		59.3415		1911.601		2094.4		121.659		49.136
-0.5709999999999997		2		8800.0		117.197		2167.019		5100.99		140.304		60.773
-0.5709999999999997		3		8000.0		113.994		2167.019		3948.16		140.304		60.773
-0.5709999999999997		4		7000.0		116.461		2167.019		4257.68		140.304		60.773
-0.5699999999999997		1		7400.0		59.3596		1911.758		2094.4		121.667		49.134
-0.5699999999999997		2		8800.0		117.233		2168.04		5103.26		140.372		60.803
-0.5699999999999997		3		8000.0		114.033		2168.04		3942.41		140.372		60.803
-0.5699999999999997		4		7000.0		116.498		2168.04		4259.58		140.372		60.803
-0.5689999999999997		1		7400.0		59.3753		1912.191		2094.4		121.712		49.153
-0.5689999999999997		2		8800.0		117.282		2169.096		5106.44		140.44		60.833
-0.5689999999999997		3		8000.0		114.084		2169.096		3946.05		140.44		60.833
-0.5689999999999997		4		7000.0		116.547		2169.096		4260.95		140.44		60.833
-0.5679999999999997		1		7400.0		59.3905		1912.888		2094.4		121.756		49.171
