OldState	Action		NewState
3662.5			133.548			
3668.09			133.548			
3673.68			133.548			
3679.27			133.549			
3684.86			133.548			
3690.46			133.549			
3696.06			133.549			
3701.66			133.549			
3707.27			133.549			
3712.88			133.549			
3718.49			133.549			
3724.11			133.549			
3729.73			133.549			
3735.35			133.549			
3740.97			133.549			
3746.6			133.549			
3752.24			133.549			
3757.87			133.549			
3763.51			133.549			
3769.15			133.549			
3774.79			133.549			
3780.44			133.549			
3786.09			133.549			
3791.75			133.548			
3797.41			133.548			
3803.07			133.548			
3808.73			133.549			
3814.4			133.549			
3820.07			133.548			
3825.74			133.549			
3831.42			133.549			
3837.1			133.549			
3842.78			133.549			
3848.47			133.549			
3854.16			133.549			
3859.79			133.062			
3859.85			133.549			
3865.52			133.062			
3865.55			133.549			
3871.25			133.062			
3876.95			133.549			
3876.98			133.062			
3882.66			133.549			
3882.72			133.062			
3888.36			133.549			
3888.46			133.062			
3894.08			133.549			
3894.21			133.062			
3899.79			133.549			
3899.96			133.062			
3905.51			133.549			
3905.71			133.061			
3911.23			133.549			
3911.46			133.062			
3916.96			133.549			
3917.22			133.061			
3922.69			133.549			
3922.98			133.061			
3928.42			133.549			
3928.74			133.061			
3934.51			133.061			
3940.28			133.061			
3946.05			133.061			
3951.83			133.061			
3957.61			133.061			
3963.4			133.061			
3969.18			133.062			
3974.97			133.062			
3980.77			133.062			
3986.56			133.062			
3992.36			133.062			
3998.17			133.062			
4003.97			133.062			
4009.78			133.062			
4015.6			133.062			
4021.41			133.062			
4027.23			133.062			
4033.06			133.062			
4038.88			133.062			
4044.71			133.062			
4050.55			133.062			
4056.38			133.062			
4062.22			133.062			
4068.06			133.062			
4073.91			133.062			
4079.76			133.062			
4085.61			133.062			
4091.47			133.062			
4097.33			133.062			
4103.19			133.062			
4109.06			133.062			
4114.93			133.062			
4120.8			133.062			
4126.68			133.062			
4132.56			133.062			
4133.56			133.549			
4138.44			133.062			
4144.33			133.062			
4150.22			133.062			
4156.11			133.062			
4162.01			133.062			
4167.91			133.062			
4173.81			133.062			
4179.72			133.062			
4185.63			133.062			
4191.54			133.062			
4197.45			133.062			
4203.37			133.062			
4209.3			133.062			
4215.22			133.062			
4221.15			133.062			
4227.07			133.062			
4232.99			133.062			
4238.92			133.062			
4244.85			133.062			
4250.78			133.062			
4256.71			133.062			
4262.64			133.063			
4268.57			133.063			
4274.5			133.063			
4280.44			133.063			
4286.38			133.063			
4292.32			133.063			
4298.26			133.063			
4304.2			133.063			
4310.14			133.063			
4316.08			133.063			
4322.02			133.063			
4327.96			133.063			
4333.91			133.063			
4339.85			133.063			
4345.8			133.063			
4351.76			133.063			
4357.71			133.063			
4363.67			133.059			
4369.62			133.063			
4371.53			132.574			
4375.57			133.063			
4377.5			132.574			
4381.53			133.059			
4383.47			132.574			
4387.48			133.059			
4389.45			132.574			
4393.44			133.059			
4395.42			132.574			
4399.4			133.059			
4401.4			132.574			
4405.36			133.059			
4407.38			132.574			
4411.32			133.059			
4413.36			132.574			
4417.29			133.059			
4419.34			132.574			
4423.26			133.059			
4425.32			132.574			
4429.23			133.059			
4431.3			132.575			
4435.2			133.059			
4437.29			132.575			
4441.17			133.059			
4443.27			132.575			
4447.15			133.059			
4449.26			132.575			
4455.25			132.575			
4461.24			132.575			
4467.24			132.575			
4473.23			132.575			
4479.23			132.575			
4485.22			132.575			
4491.22			132.575			
4497.22			132.575			
4503.22			132.575			
4509.22			132.575			
4515.23			132.575			
4521.23			132.575			
4527.24			132.575			
4533.25			132.575			
4539.26			132.575			
4545.27			132.575			
4551.29			132.575			
4557.3			132.575			
4563.32			132.575			
4569.33			132.575			
4575.35			132.575			
4581.37			132.575			
4587.4			132.575			
4593.42			132.575			
4599.44			132.575			
4605.47			132.575			
4611.5			132.575			
4617.53			132.575			
4623.56			132.576			
4629.59			132.576			
4635.62			132.576			
4641.66			132.576			
4647.7			132.576			
4653.73			132.576			
4659.77			132.576			
4665.81			132.576			
4671.86			132.576			
4677.9			132.576			
4683.95			132.576			
4689.99			132.576			
4696.04			132.576			
4702.09			132.576			
4708.14			132.576			
4710.61			133.059			
4714.2			132.576			
4720.25			132.576			
4726.31			132.576			
4732.36			132.576			
4738.42			132.576			
4744.48			132.576			
4750.54			132.577			
4756.61			132.577			
4762.67			132.577			
4768.74			132.577			
4774.81			132.577			
4780.88			132.577			
4786.95			132.577			
4793.02			132.577			
4799.09			132.577			
4805.17			132.577			
4811.24			132.572			
4817.32			132.577			
4823.4			132.577			
4829.48			132.577			
4835.57			132.572			
4841.65			132.572			
4847.73			132.572			
4853.82			132.577			
4859.91			132.573			
4866.0			132.573			
4872.09			132.573			
4878.18			132.573			
4884.28			132.573			
4890.38			132.573			
4893.13			132.089			
4896.47			132.574			
4899.24			132.089			
4902.57			132.574			
4905.36			132.09			
4908.67			132.574			
4911.47			132.086			
4914.77			132.575			
4917.59			132.086			
4920.88			132.575			
4923.71			132.087			
4926.98			132.575			
4929.83			132.087			
4933.09			132.575			
4935.95			132.088			
4939.2			132.575			
4942.07			132.087			
4945.3			132.576			
4948.2			132.088			
4951.42			132.576			
4954.32			132.088			
4957.53			132.577			
4960.45			132.088			
4963.64			132.577			
4966.58			132.089			
4969.76			132.578			
4972.71			132.089			
4975.87			132.578			
4978.84			132.089			
4984.98			132.086			
4991.11			132.086			
4997.25			132.087			
5003.38			132.087			
5009.52			132.087			
5015.67			132.087			
5021.81			132.088			
5027.95			132.088			
5034.1			132.088			
5040.24			132.089			
5046.39			132.089			
5052.54			132.089			
5058.7			132.09			
5064.85			132.091			
5071.0			132.091			
5077.16			132.091			
5083.32			132.091			
5089.48			132.092			
5095.64			132.092			
5101.8			132.092			
5107.96			132.093			
5114.13			132.093			
5120.29			132.094			
5126.46			132.094			
5132.63			132.094			
5138.8			132.095			
5144.98			132.095			
5151.15			132.095			
5157.33			132.095			
5163.5			132.096			
5169.68			132.096			
5175.86			132.097			
5182.04			132.097			
5188.23			132.097			
5194.41			132.097			
5200.6			132.097			
5206.79			132.097			
5212.97			132.098			
5219.17			132.098			
5225.36			132.099			
5231.55			132.099			
5237.75			132.099			
5243.94			132.099			
5250.14			132.1			
5256.34			132.096			
5262.54			132.096			
5268.74			132.097			
5274.94			132.097			
5281.14			132.097			
5287.34			132.097			
5293.54			132.098			
5296.57			132.578			
5299.75			132.098			
5305.95			132.098			
5312.15			132.099			
5318.35			132.099			
5324.55			132.099			
5330.75			132.099			
5336.96			132.1			
5343.16			132.1			
5349.37			132.1			
5355.57			132.1			
5361.77			132.101			
5367.98			132.101			
5374.18			132.102			
5380.39			132.102			
5386.59			132.102			
5392.8			132.103			
5399.01			132.103			
5405.22			132.103			
5411.43			132.103			
5417.63			132.104			
5420.86			131.615			
5423.84			132.104			
5427.07			131.616			
5430.05			132.104			
5433.29			131.616			
5436.26			132.105			
5439.5			131.618			
5442.47			132.109			
5445.71			131.618			
5448.68			132.108			
5451.93			131.622			
5454.89			132.113			
5458.15			131.627			
5461.1			132.117			
5464.36			131.63			
5467.31			132.12			
5470.58			131.63			
5473.52			132.12			
5476.8			131.633			
5479.74			132.12			
5483.02			131.634			
5485.95			132.124			
5489.23			131.638			
5492.17			132.123			
5495.45			131.637			
5498.38			132.127			
5501.67			131.64			
5504.6			132.13			
5507.89			131.644			
5510.81			132.135			
5514.12			131.643			
5520.34			131.648			
5526.56			131.651			
5532.78			131.655			
5539.0			131.655			
5545.23			131.659			
5551.45			131.659			
5557.67			131.662			
5563.9			131.661			
5570.13			131.665			
5576.35			131.671			
5582.58			131.669			
5588.8			131.674			
5595.03			131.675			
5601.26			131.678			
5607.49			131.677			
5613.72			131.681			
5619.95			131.684			
5626.18			131.689			
5632.41			131.688			
5638.64			131.692			
5644.87			131.697			
5651.1			131.701			
5657.33			131.7			
5663.57			131.705			
5669.8			131.708			
5676.04			131.713			
5682.27			131.712			
5688.5			131.714			
5694.74			131.716			
5700.98			131.717			
5707.21			131.716			
5713.45			131.72			
5719.69			131.723			
5725.93			131.727			
5732.16			131.727			
5738.4			131.731			
5744.64			131.735			
5750.88			131.739			
5757.12			131.739			
5763.37			131.744			
5769.61			131.747			
5775.85			131.752			
5782.09			131.751			
5788.33			131.755			
5794.58			131.756			
5800.82			131.76			
5807.07			131.764			
5813.31			131.763			
5819.56			131.768			
5825.8			131.767			
5832.05			131.771			
5838.3			131.77			
5844.55			131.774			
5850.8			131.779			
5857.04			131.784			
5863.29			131.783			
5869.54			131.788			
5875.79			131.792			
5882.05			131.795			
5884.82			132.135			
5888.3			131.797			
5894.55			131.796			
5900.8			131.8			
5907.05			131.804			
5913.31			131.808			
5919.56			131.808			
5925.82			131.812			
5932.07			131.816			
5938.33			131.821			
5944.58			131.825			
5947.6			131.334			
5950.84			131.825			
5953.86			131.334			
5957.09			131.824			
5960.12			131.339			
5963.35			131.829			
5966.38			131.343			
5969.61			131.834			
5972.65			131.347			
5975.87			131.833			
5978.91			131.347			
5982.13			131.837			
5985.17			131.351			
5988.39			131.838			
5991.44			131.352			
5994.65			131.843			
5997.7			131.357			
6000.91			131.846			
6003.97			131.356			
6007.17			131.846			
6010.24			131.36			
6013.43			131.85			
6016.5			131.364			
6019.69			162.28			
6022.77			162.684			
6025.95			162.284			
6029.04			162.69			
6032.22			162.287			
6035.31			162.277			
6038.48			162.29			
6041.57			64.8699			
6044.75			64.8826			
6047.84			64.8739			
6054.11			64.8766			
6060.38			64.8805			
6066.66			64.8842			
6072.93			64.8871			
6079.2			64.8878			
6085.47			64.8934			
6091.74			65.2716			
6098.02			65.2744			
6104.29			65.2787			
6110.57			64.8668			
6116.84			64.8708			
6123.12			64.8749			
6129.39			64.8776			
6135.67			64.8813			
6141.95			64.8849			
6148.22			64.8882			
6154.5			64.8889			
6160.78			65.2687			
6167.06			65.2729			
6173.34			65.2755			
6179.62			65.2792			
6185.9			64.8678			
6192.18			64.8718			
6198.46			64.8751			
6204.75			64.8789			
6211.03			64.8827			
6217.31			64.8859			
6223.59			64.8871			
6229.88			64.8917			
6236.16			65.2701			
6242.45			65.2742			
6248.73			65.277			
6255.02			64.8651			
6261.31			64.8698			
6267.6			64.8739			
6273.88			64.8766			
6280.17			64.8805			
6286.46			64.8843			
6292.75			63.7091			
6299.04			64.8878			
6305.33			64.8934			
6311.62			65.2716			
6317.89			65.2744			
6324.17			63.7432			
6330.44			64.8671			
6336.72			64.8708			
6342.99			64.8749			
6349.25			64.8777			
6355.51			64.8815			
6361.77			64.8849			
6368.03			64.8884			
6374.29			64.8892			
6380.55			65.2693			
6386.8			65.2728			
6393.05			65.2758			
6399.29			64.8643			
6405.53			64.8683			
6411.77			64.8721			
6418.01			64.8756			
6424.25			64.8789			
6430.49			64.8829			
6436.72			64.8861			
6442.95			64.8873			
6449.17			64.892			
6455.39			65.2705			
6461.61			65.274			
6467.83			65.278			
6468.93			64.8928			
6469.06			64.8826			
6474.04			64.8658			
6475.13			65.2715			
6480.26			64.8701			
6481.32			65.2743			
6486.47			64.8743			
6487.51			65.278			
6492.69			64.877			
6493.7			64.8662			
6498.9			64.8813			
6499.89			64.8706			
6505.11			64.8845			
6506.07			64.8746			
6511.31			64.8877			
6512.26			64.8772			
6517.52			64.8883			
6518.44			64.8813			
6523.72			65.2684			
6524.62			64.8845			
6529.91			65.2726			
6530.79			64.8882			
6536.1			65.2751			
6536.97			64.8889			
6542.29			65.4792			
6543.14			65.2687			
6548.47			64.8678			
6549.31			65.2731			
6554.66			64.8717			
6555.48			65.2754			
6560.84			64.8751			
6561.65			65.2793			
6567.03			64.8783			
6567.81			64.8678			
6573.21			64.8826			
6573.97			64.8717			
6580.13			64.8755			
6586.29			64.8789			
6592.45			64.8827			
6598.6			64.8859			
6604.75			64.8872			
6610.9			64.892			
6617.05			65.2701			
6623.2			65.2722			
