-0.39999999999999963		4		7000.0		119.47107486684841		2353.457		4442.97		42.444		65.993
-0.34999999999999964		1		8600.0		75.07107044785229		1966.266		2094.4		34.662		49.282
-0.34999999999999964		2		8800.0		120.07522245145499		2409.941		5369.01		43.444		67.536
-0.34999999999999964		3		8600.0		120.1711410618244		2409.941		3979.69		43.444		67.536
-0.29999999999999966		1		8600.0		76.1959224294847		1977.936		2094.4		34.836		49.441
-0.29999999999999966		2		8800.0		120.70456668172295		2465.193		5359.57		44.407		69.027
-0.29999999999999966		3		8600.0		120.82108218685843		2465.193		4077.05		44.407		69.027
-0.24999999999999967		1		8400.0		75.60087262318477		1990.262		2094.4		35.018		49.748
-0.24999999999999967		2		8800.0		121.06166328229635		2524.632		5397.09		45.439		70.683
-0.24999999999999967		3		8600.0		161.38093906372586		2541.864		4073.66		45.924		71.581
-0.24999999999999967		4		7800.0		157.69387806113463		2541.864		4617.16		45.924		71.581
-0.24999999999999967		5		8900.0		161.29728623991167		2541.864		4221.03		45.924		71.581
-0.19999999999999968		1		8200.0		74.8307359977297		2003.811		2094.4		35.222		50.32
-0.19999999999999968		2		8800.0		121.73677239158634		2590.303		5290.82		46.582		72.61
-0.19999999999999968		3		8600.0		162.41346675325295		2626.96		4053.02		47.466		74.217
-0.19999999999999968		4		7800.0		159.09088683017015		2626.96		4689.63		47.466		74.217
-0.19999999999999968		5		8900.0		162.36175348982283		2626.96		4447.67		47.466		74.217
-0.1499999999999997		1		8800.0		81.82717388507378		2018.423		2094.4		35.449		51.452
-0.1499999999999997		2		8800.0		123.06022496529128		2628.492		5169.77		47.126		73.723
-0.1499999999999997		3		8600.0		163.6639361033456		2723.649		4410.83		49.227		77.31
-0.1499999999999997		4		7800.0		160.7730663549091		2723.649		4786.74		49.227		77.31
-0.1499999999999997		5		8900.0		163.6465582864791		2723.649		4508.93		49.227		77.31
-0.09999999999999969		1		8800.0		83.23042617347362		2041.95		2094.4		35.856		54.694
-0.09999999999999969		2		8600.0		121.87358582153887		2669.08		5185.9		47.745		75.732
-0.09999999999999969		3		8600.0		165.26726933074195		2841.892		4461.23		51.365		81.286
-0.09999999999999969		4		7800.0		162.93420260955034		2841.892		4784.43		51.365		81.286
-0.09999999999999969		5		8900.0		165.29114633107244		2841.892		4588.56		51.365		81.286
-0.049999999999999684		1		8800.0		84.11133913130956		2066.106		2094.4		36.264		76.604
-0.049999999999999684		2		8800.0		126.04023643279791		2745.106		5161.59		49.036		87.271
-0.049999999999999684		3		8800.0		172.40035827075187		3019.153		4480.74		54.544		87.721
-0.049999999999999684		4		8000.0		171.03632973824043		3019.153		4940.97		54.544		87.721
-0.049999999999999684		5		8900.0		172.45477038667994		3019.153		4840.22		54.544		87.721
